episode,avg_reward_last100,solved (>=475)
100,10.47,False
200,9.46,False
300,9.34,False
400,9.4,False
500,9.38,False
600,9.36,False
700,9.34,False
800,9.37,False
900,9.36,False
1000,9.36,False
1100,9.34,False
1200,9.34,False
1300,9.26,False
1400,9.35,False
1500,9.37,False
